filename,text,response
Codegen,"Develop a C++ program to sort a list of numbers using the Bubble Sort algorithm.5, 1, 9, 3, 2","#include <iostream>
#include <vector>
#include <algorithm>

void bubbleSort(std::vector<int>& nums) {
    for (size_t i = 0; i < nums.size(); ++i) {
        for (size_t j = 0; j + 1 < nums.size() - i; ++j) {
            if (nums[j] > nums[j + 1]) {
                std::swap(nums[j], nums[j + 1]);
            }
        }
    }}

int main() {
    std::vector<int> nums{5, 1, 9, 3, 2};
    
    bubbleSort(nums);

    for (const auto& num : nums) {
        std::cout << num << ' ';
    }

    return 0;}"
Codegen,Construct a PHP function that evaluates if a given year is a leap year.Example: 2024,"<?php

function is_leap_year($year) {
    return (($year % 4 == 0) && ($year % 100 != 0)) || ($year % 400 == 0);}

$example = 2024;
echo ""Is leap year: "" . (is_leap_year($example) ? ""true"" : ""false"");
"
Codegen,"In Java, create a program that prompts the user for a string and then reverses the order of the words in that string.Portraying the Starry Night","import java.util.Scanner;

class ReverseWords {
    public static void main(String[] args) {
        Scanner scanner = new Scanner(System.in);
        System.out.print('Enter a string: ');
        String input = scanner.nextLine();

        String[] words = input.split(' ');
        String reversed = '';

        for (int i = words.length - 1; i >= 0; i--) {
            reversed += words[i] + (i == 0 ? '' : ' ');
        }

        System.out.println('Reversed: ' + reversed);
    }
}"
Codegen,Implement a JavaScript function that finds the longest word in a given sentence.The quick brown fox jumped over the lazy dog.,"function findLongestWord(sentence) {
    const words = sentence.split(' ');
    let longestWord = '';

    words.forEach(word => {
        if (word.length > longestWord.length) {
            longestWord = word;
        }
    });

    return longestWord;
}

const result = findLongestWord('The quick brown fox jumped over the lazy dog.');
console.log(result);"
Codegen,"How would you rewrite the following Java code to use a lambda expression instead of an anonymous class?Collections.sort(employeeList, new Comparator<Employee>() {
    @Override
    public int compare(Employee emp1, Employee emp2) {
        return emp1.getName().compareTo(emp2.getName());
    }
});","Collections.sort(employeeList, (Employee emp1, Employee emp2) -> emp1.getName().compareTo(emp2.getName()));"
Codegen,"Implement a shell script that retrieves the total number of lines, words, and characters in a given text file.example.txt","#!/bin/bash

filename=$1
lines=$(wc -l < $filename)
words=$(wc -w < $filename)
characters=$(wc -m < $filename)

echo ""Total Lines: $lines""
echo ""Total Words: $words""
echo ""Total Characters: $characters"""
Codegen,"Given the Python code below, can you refactor it using list comprehension to achieve the same result? 

result = []
for i in range(10):
    if i % 2 == 0:
        result.append(i ** 2)
print(result)","result = [i ** 2 for i in range(10) if i % 2 == 0]
print(result)"
Codegen,Design a C++ program that reads a user's input for an integer value and returns the factorial of that number using a recursive function.5,"#include <iostream>
using namespace std;

int factorial(int n);

int main() {
    int num;
    cout << ""Enter a positive integer: "";
    cin >> num;
    cout << ""Factorial of "" << num << "" is: "" << factorial(num) << endl;
    return 0;}

int factorial(int n) {
    if (n == 0) {
        return 1;
    }
    return n * factorial(n - 1);}"
Codegen,Write a Java function that reads an XML file and prints its tag names.,"import org.xml.sax.Attributes;
import org.xml.sax.SAXException;
import org.xml.sax.helpers.DefaultHandler;

import javax.xml.parsers.SAXParser;
import javax.xml.parsers.SAXParserFactory;

import java.io.File;

class XMLTagPrinter extends DefaultHandler {

    public static void main(String[] args) {
        try {
            File inputFile = new File('input.xml');
            SAXParserFactory factory = SAXParserFactory.newInstance();
            SAXParser saxParser = factory.newSAXParser();
            XMLTagPrinter tagPrinter = new XMLTagPrinter();
            saxParser.parse(inputFile, tagPrinter);
        } catch (Exception e) {
            e.printStackTrace();
        }
    }

    public void startElement(String uri, String localName, String qName, Attributes attributes)
            throws SAXException {
        System.out.println('Start Element :' + qName);
    }

    public void endElement(String uri, String localName, String qName) throws SAXException {
        System.out.println('End Element :' + qName);
    }
}"
Codegen,"Implement a Python function that counts the occurrences of a word in a given text string.text = 'apple banana apple orange apple grape banana'
search_word = 'apple'","def count_word_occurrences(text, search_word):
    words = text.split()
    count = words.count(search_word)
    return count

text = 'apple banana apple orange apple grape banana'
search_word = 'apple'
result = count_word_occurrences(text, search_word)
print(result)"
Codegen,"Implement a C++ function that reverses a given string in place.""programming""","#include <iostream>
#include <algorithm>
#include <string>

void reverseString(std::string& str) {
    std::reverse(str.begin(), str.end());}

int main() {
    std::string s = ""programming"";
    reverseString(s);
    std::cout << s << std::endl;
    return 0;}"
Codegen,Can you provide a Python script that reads a CSV file and prints the number of rows and columns?csv_file.csv,"import csv

csv_file_path = 'csv_file.csv'

with open(csv_file_path, 'r') as csvfile:
    reader = csv.reader(csvfile)
    num_rows = 0
    num_columns = 0

    for row in reader:
        num_rows += 1
        row_length = len(row)
        if row_length > num_columns:
            num_columns = row_length

print('Number of rows:', num_rows)
print('Number of columns:', num_columns)"
Codegen,Translate the following Python code into C++: def is_even(n): return n % 2 == 0,"#include <iostream>

bool is_even(int n) {
    return n % 2 == 0;
}

int main() {
    int number = 6;
    bool result = is_even(number);
    std::cout << ""Is "" << number << "" even? "" << (result ? ""Yes"" : ""No"") << std::endl;
    return 0;
}"
Codegen,"Using Ruby, write a method that takes an array of positive integers and returns the integer with the highest frequency.","def highest_frequency(numbers)
  frequencies = numbers.each_with_object(Hash.new(0)) { |number, count| count[number] += 1 }
  frequencies.key(frequencies.values.max)
end"
Codegen,Write a C++ program to find the factorial of a given number using recursion.6,"#include <iostream>
using namespace std;

int factorial(int n) {
    if(n == 0 || n == 1) {
        return 1;
    } else {
        return n * factorial(n - 1);
    }}

int main() {
    int number = 6;
    cout << ""Factorial of "" << number << "" is: "" << factorial(number) << endl;
    return 0;}"
Codegen,"Write a shell script that checks if a directory exists, and if not, creates the directory with the given pathname.~/my_new_directory","#!/bin/sh

dir_path=""~/my_new_directory""

if [ ! -d ""$dir_path"" ]; then
  mkdir -p ""$dir_path""
  echo ""Directory created: $dir_path""
else
  echo ""Directory already exists: $dir_path""
fi"
Codegen,Provide a brief explanation and example code for using a 'map' function in Python to apply a function to each element in a list.,"The 'map' function in Python is used to apply a specified function to each item in an iterable, like a list. The syntax is 'map(function, iterable)'. The function doesn't modify the original iterable but returns a new iterable with the results.

Example:
def square(x):
    return x * x

numbers = [1,2,3,4]
squared_numbers = map(square, numbers)

for num in squared_numbers:
    print(num)"
Codegen,"Implement a Java method that reverses a given string without using a built-in reverse method.public String reverseString(String originalString) {
  // Your code here
}","public String reverseString(String originalString) {
  char[] charArray = originalString.toCharArray();
  int left = 0;
  int right = charArray.length - 1;

  while (left < right) {
    char temp = charArray[left];
    charArray[left] = charArray[right];
    charArray[right] = temp;
    left++;
    right--;
  }

  return new String(charArray);
}"
Codegen,"Rewrite the following Python code snippet to make it more Pythonic.numbers = [5, 2, 9, 1, 5, 6]

minimum = numbers[0]

for num in numbers:
    if num < minimum:
        minimum = num

print(minimum)","numbers = [5, 2, 9, 1, 5, 6]

minimum = min(numbers)
print(minimum)"
Codegen,How would you write a shell script to iterate through a list of words and print each word in reverse?apple banana orange,"#!/bin/bash

list=""apple banana orange""

for word in $list; do
    reverse=$(echo ""$word"" | rev)
    echo ""$reverse""
done"
Codegen,"Design a Python function that takes a string as input and returns True if it's a palindrome, otherwise returns False.","def is_palindrome(s):
    s = s.lower()
    s = ''.join(filter(lambda x: x.isalnum(), s))
    return s == s[::-1]"
Codegen,"Write a function in JavaScript to calculate and return the Euclidean distance between two points in a 2D space.{x1: 3, y1: 4, x2: 6, y2: 8}","function euclideanDistance(x1, y1, x2, y2) {
    const dx = x2 - x1;
    const dy = y2 - y1;
    return Math.sqrt(dx*dx + dy*dy);}

const result = euclideanDistance(3, 4, 6, 8);
console.log(result);"
Codegen,"Implement a PHP function that removes duplicates from an array and returns the unique elements.[1, 2, 3, 2, 1]","<?php

function remove_duplicates($arr) {
    return array_unique($arr);}

$input_array = array(1, 2, 3, 2, 1);
$result = remove_duplicates($input_array);
print_r($result);

?>"
Codegen,"Given a JavaScript code snippet, refactor it to use arrow functions instead of traditional function expressions, making the code more concise.function sum(a, b) {
  return a + b;
}

var multiply = function(a, b) {
  return a * b;
};

setTimeout(function() {
  console.log('Executed later after 1 second')
}, 1000);","const sum = (a, b) => a + b;

const multiply = (a, b) => a * b;

setTimeout(() => {
  console.log('Executed later after 1 second')
}, 1000);"
Codegen,"Given a C++ code snippet, identify the syntax errors and correct them.#include <iostream>

int main() {
    std::cout >> ""Hello, World!"" << std::endl
    return 0;
}","#include <iostream>

int main() {
    std::cout << ""Hello, World!"" << std::endl;
    return 0;
}"
Codegen,"Fix the following JavaScript code that should return the sum of an array of integers.let numbers = [1, 2, 3, 4, 5];

function arraySum(array) {
    let sum = 0;
    for (let i = 0; i <= array.length; i++) {
        sum += array[i];
    }
    return sum;
}

console.log(arraySum(numbers));","let numbers = [1, 2, 3, 4, 5];

function arraySum(array) {
    let sum = 0;
    for (let i = 0; i < array.length; i++) {
        sum += array[i];
    }
    return sum;
}

console.log(arraySum(numbers));"
Codegen,"Write a PHP script that takes an associative array, replaces a specified key with a new key, and keeps the rest of the array intact.['a' => 1, 'b' => 2, 'c' => 3], 'b', 'd'","<?php

function replace_key($arr, $old_key, $new_key) {
    if (!array_key_exists($old_key, $arr)) {
        return $arr;
    }

    $new_arr = [];
    foreach ($arr as $key => $value) {
        $new_key_to_use = $key == $old_key ? $new_key : $key;
        $new_arr[$new_key_to_use] = $value;
    }

    return $new_arr;}

$array = ['a' => 1, 'b' => 2, 'c' => 3];
$result = replace_key($array, 'b', 'd');
print_r($result);

?>"
Codegen,Create a Shell script that lists all files in a directory sorted by their size.,"#!/bin/bash

ls -lSh"
Codegen,"Provide a C++ function that takes a vector of integers as input and reorders it such that even numbers appear before odd numbers. The relative order of even and odd numbers should remain unchanged.std::vector<int> input = {1, 2, 3, 4, 5, 6, 7, 8, 9};","#include <vector>
#include <algorithm>

void reorderEvenOdd(std::vector<int>& input) {
  std::stable_partition(input.begin(), input.end(), [](int x) { return x % 2 == 0; });
}
"
Codegen,"Create a Python script that receives a list of words, counts the occurrences of each word and displays the top 3 most frequent words.['apple', 'banana', 'apple', 'orange', 'banana', 'apple']","from collections import Counter

words = ['apple', 'banana', 'apple', 'orange', 'banana', 'apple']
counts = Counter(words)
top_words = counts.most_common(3)
print(top_words)"
Codegen,"How would you write a C++ program to swap the values of two integer variables without using a temporary variable?int a = 5;
int b = 10;","#include <iostream>

int main() {
    int a = 5;
    int b = 10;

    a = a + b;
    b = a - b;
    a = a - b;

    std::cout << ""a: "" << a << "" b: "" << b << std::endl;

    return 0;
}"
Codegen,"Design a SQL query to retrieve the names and email addresses of customers who have made more than $500 in purchases.Orders table: (order_id, customer_id, order_date, total_amount)
Customers table: (customer_id, first_name, last_name, email, signup_date)","SELECT c.first_name, c.last_name, c.email 
FROM Customers c
JOIN Orders o ON c.customer_id = o.customer_id
GROUP BY o.customer_id
HAVING SUM(o.total_amount) > 500;"
Codegen,Can you write a Python program that accepts a sentence as input and prints the characters that have even ASCII values in reverse order?The quick brown fox jumps over the lazy dog.,"def even_ascii_reverse(sentence):
    even_ascii_chars = [char for char in sentence if ord(char) % 2 == 0]
    return ''.join(even_ascii_chars[::-1])

sentence = 'The quick brown fox jumps over the lazy dog.'
result = even_ascii_reverse(sentence)
print(result)"
Codegen,"Develop a Java function that calculates the sum of all even numbers in an array.[1, 3, 5, 6, 10]","public int sumEvenNumbers(int[] numbers) {
    int sum = 0;
    for (int number : numbers) {
        if (number % 2 == 0) {
            sum += number;
        }
    }
    return sum;
}

int[] inputArray = {1, 3, 5, 6, 10};
int result = sumEvenNumbers(inputArray);
System.out.println(result);"
Codegen,"Implement a Python script that utilizes the pandas library to read a CSV file and print the statistics for each column.filename.csv
id,age,salary
1,35,60000
2,42,80000
3,28,55000","import pandas as pd

filename = 'filename.csv'
data = pd.read_csv(filename)

statistics = data.describe()
print(statistics)"
Codegen,Write a shell script that takes a filename as an input and outputs the file's line count.,"#!/bin/bash

if [ ""$#"" -ne 1 ]; then
  echo ""Usage: $0 <filename>""
  exit 1
fi

filename=$1
line_count=$(wc -l <""$filename"")
echo ""Line count: $line_count"""
Codegen,"How would you implement a Python script that reads a CSV file and outputs the number of lines and words in the file?data.csv (example content: ""Name,Age,Location
Alice,25,New York
Bob,30,San Francisco"")","import csv

def count_lines_and_words(filename):
    lines = 0
    words = 0
    with open(filename, 'r') as file:
        reader = csv.reader(file)
        for row in reader:
            lines += 1
            words += len(row)

    return lines, words

lines, words = count_lines_and_words('data.csv')
print(f'Total lines: {lines}')
print(f'Total words: {words}')"
Codegen,How would you implement a doubly linked list using C++?,"#include<iostream>
using namespace std;

class Node {
public:
    int data;
    Node* prev;
    Node* next;
};

void append(Node** head_ref, int new_data) {
    Node* new_node = new Node();
    Node* last = *head_ref;

    new_node->data = new_data;
    new_node->next = NULL;

    if (*head_ref == NULL) {
        new_node->prev = NULL;
        *head_ref = new_node;
        return;
    }

    while (last->next != NULL)
        last = last->next;

    last->next = new_node;
    new_node->prev = last;
}

void print_list(Node* node) {
    while (node != NULL) {
        cout << node->data << ' ';
        node = node->next;
    }
}

int main() {
    Node* head = NULL;
    append(&head, 1);
    append(&head, 2);
    append(&head, 3);
    append(&head, 4);

    print_list(head);
    return 0;
}"
Codegen,How would you implement a Python function that calculates the factorial of a positive integer n?5,"def factorial(n):
    if n == 0:
        return 1
    else:
        return n * factorial(n-1)

result = factorial(5)
print(result)"
Codegen,What C# code can be used to determine if a string contains only unique characters without using additional data structures?,"public bool HasUniqueChars(string s) {
    for (int i = 0; i < s.Length - 1; i++) {
        for (int j = i + 1; j < s.Length; j++) {
            if (s[i] == s[j]) {
                return false;
            }
        }
    }
    return true;
}"
Codegen,Write a Bash script that calculates the sum of all integers from 1 to a given number provided as a command-line argument.,"#!/bin/bash

number=$1
sum=0

for ((i=1; i<=number; i++))
do
    sum=$((sum + i))
done

echo $sum"
Codegen,"Write a JavaScript function that, given an object with keys representing fruit names and values representing their prices, finds the cheapest fruit.{""apple"": 1.2, ""banana"": 0.5, ""orange"": 0.9}","function getCheapestFruit(prices) {
  let minPrice = Infinity;
  let cheapestFruit = '';
  for (const [fruit, price] of Object.entries(prices)) {
    if (price < minPrice) {
      minPrice = price;
      cheapestFruit = fruit;
    }
  }
  return cheapestFruit;
}

const fruitPrices = {""apple"": 1.2, ""banana"": 0.5, ""orange"": 0.9};
const result = getCheapestFruit(fruitPrices);
console.log(result);"
Codegen,Design a simple RESTful API in Python using the Flask framework that takes a string as input and returns the string in uppercase.,"from flask import Flask, request

app = Flask(__name__)

@app.route('/uppercase', methods=['POST'])
def uppercase():
    input_string = request.json.get('input_string', '')
    return {'uppercase': input_string.upper()}

if __name__ == '__main__':
    app.run(debug=True)"
Codegen,"Fix the Java code that adds two numbers: 'int addTwoNumbers(int a, int' without a closing parenthesis.int addTwoNumbers(int a, int","int addTwoNumbers(int a, int b) {
    return a + b;
}

// Fixed the missing parameter and closing parenthesis."
Codegen,"Write a C++ program that reads a file called 'input.txt' and counts the number of lines in it.input.txt content:
Hello, world!
This is a test.
Third line.","#include <iostream>
#include <fstream>
#include <string>

int main() {
    std::ifstream inFile(""input.txt"");
    std::string line;
    int lineCount = 0;

    while (std::getline(inFile, line)) {
        lineCount++;
    }

    std::cout << ""Number of lines: "" << lineCount << std::endl;
    inFile.close();

    return 0;
}"
Codegen,"Implement a simple binary search algorithm in Python, which takes a sorted list of integers and a target integer as inputs, and returns the index of the target integer if found, otherwise returns -1.","def binary_search(sorted_list, target):
    left, right = 0, len(sorted_list) - 1
    while left <= right:
        mid = (left + right) // 2
        if sorted_list[mid] == target:
            return mid
        elif sorted_list[mid] < target:
            left = mid + 1
        else:
            right = mid - 1
    return -1"
Codegen,"Rewrite the following JavaScript code to eschew if-else structures and handle the switch statement request by using an object lookup.function commandHandler(command) {
  switch (command) {
    case 'start':
      console.log('Starting...');
      break;
    case 'stop':
      console.log('Stopping...');
      break;
    default:
      console.log('Invalid command');
  }
}","function commandHandler(command) {
  const actions = {
    'start': () => console.log('Starting...'),
    'stop': () => console.log('Stopping...'),
  };
  const action = actions[command] || (() => console.log('Invalid command'));
  action();
}"
Codegen,"Convert the following Python code to its equivalent in Ruby.def greeting(name):
    return 'Hello, ' + name

print(greeting('John'))","def greeting(name)
  return 'Hello, ' + name
end

puts greeting('John')"
Codegen,Write a shell script to rename all files with a '.txt' extension in the current directory to have a '.bak' extension instead.,"#!/bin/bash

for file in *.txt; do
    mv ""$file"" ""${file%.txt}.bak""
done"
Codegen,"Design a Python class that represents a circle, taking the radius as an input, and includes a method to calculate the area.8","import math

class Circle:
    def __init__(self, radius):
        self.radius = radius

    def calculate_area(self):
        return math.pi * (self.radius ** 2)

my_circle = Circle(8)
print('Circle area:', my_circle.calculate_area())"
Codegen,Create a C++ function that calculates the area of a circle given its radius.4,"#include <iostream>
#include <cmath>
#define PI 3.14159

double calculate_area(double radius) {
    return PI * pow(radius, 2);
}

int main() {
    double radius = 4;
    double area = calculate_area(radius);
    std::cout << ""Area of the circle with radius "" << radius << "" is: "" << area << std::endl;
    return 0;
}"
Codegen,"Create a C# program that takes an input string and reverses its characters.""hello""","using System;

class ReverseString {
    static void Main() {
        string input = ""hello"";
        char[] reversedCharArray = GetReversedCharArray(input);
        string reversedString = new string(reversedCharArray);
        Console.WriteLine(reversedString);
    }

    static char[] GetReversedCharArray(string original) {
        char[] arr = original.ToCharArray();
        Array.Reverse(arr);
        return arr;
    }}"
Codegen,"In JavaScript, give an example of using the Fetch API to make a GET request to a specific URL.https://jsonplaceholder.typicode.com/posts/1","fetch('https://jsonplaceholder.typicode.com/posts/1')
    .then(response => response.json())
    .then(data => console.log(data))
    .catch(error => console.error('Error:', error));"
Codegen,Implement a Python function to calculate the factorial of a given non-negative integer using recursion.6,"def factorial(n):
    if n == 0 or n == 1:
        return 1
    else:
        return n * factorial(n - 1)

result = factorial(6)
print(result)"
Codegen,"Write a C++ function that accepts a vector of strings and prints each string on a new line.{""Hello, World!"", ""This is a test. "", ""Coding is fun.""}","#include <iostream>
#include <vector>
#include <string>

void print_strings(const std::vector<std::string> &strings) {
    for (const std::string &str : strings) {
        std::cout << str << std::endl;
    }}

int main() {
    std::vector<std::string> strings = {""Hello, World!"", ""This is a test. "", ""Coding is fun.""};
    print_strings(strings);
    return 0;}"
Codegen,"In Java, write a method that takes a string input and returns the count of vowels in the string.inputString = ""Hello, I am an AI language model.""","public int countVowels(String inputString) {
    int vowelCount = 0;
    for (char c : inputString.toLowerCase().toCharArray()) {
        if (c == 'a' || c == 'e' || c == 'i' || c == 'o' || c == 'u') {
            vowelCount++;
        }
    }
    return vowelCount;
}

int result = countVowels(""Hello, I am an AI language model."");
System.out.println(result);"
Codegen,"Write a Java function that accepts an array of integers and returns the maximum value in the array.int[] numbers = {3, 5, 2, 7, 1};","public static int findMax(int[] numbers) {
    int max = numbers[0];

    for (int i = 1; i < numbers.length; i++) {
        if (numbers[i] > max) {
            max = numbers[i];
        }
    }

    return max;
}

int[] numbers = {3, 5, 2, 7, 1};
int maxValue = findMax(numbers);
System.out.println(maxValue);"
Codegen,"Implement a function in JavaScript that sorts a list of objects based on a specified property and its order (ascending or descending).[{name:'Alice',age:35},{name:'Bob',age:28},{name:'Eve',age:38}]
property: age
order: ascending","function sortByProperty(arr, property, order) {
    return arr.sort((a, b) => {
        if (order === 'ascending') {
            return a[property] - b[property];
        } else {
            return b[property] - a[property];
        }
    });}

const people = [{name:'Alice',age:35},{name:'Bob',age:28},{name:'Eve',age:38}];
const sorted = sortByProperty(people, 'age', 'ascending');
console.log(sorted);"
Codegen,"Translate the following Python code to C++:def function_name(param1, param2):
    result = param1 * param2
    return result","#include <iostream>

int function_name(int param1, int param2) {
    int result = param1 * param2;
    return result;
}

int main() {
  std::cout << ""Result: "" << function_name(5, 6) << std::endl;
  return 0;
}"
Codegen,Write a shell script to count the number of files in a specified directory./path/to/directory,"#!/bin/bash

dir_path=""/path/to/directory""

file_count=$(find ""$dir_path"" -type f | wc -l)

echo ""Number of files in directory: $file_count"""
Codegen,"Implement a C++ program to read a file, count the number of words present and display the count.The quick brown fox jumps over the lazy dog.","#include <iostream>
#include <fstream>
#include <string>

using namespace std;

int main() {
    ifstream inFile;
    string fileName = ""input.txt"";
    inFile.open(fileName);

    if (!inFile) {
        cerr << ""Unable to open file"" << endl;
        exit(1);
    }

    string word;
    int wordCount = 0;

    while (inFile >> word) {
        wordCount++;
    }

    inFile.close();
    cout << ""Number of words: "" << wordCount << endl;

    return 0;
}"
Codegen,"Rewrite the following JavaScript code snippet using arrow functions instead of regular functions.function double(x) {
    return x * 2;
}

function triple(x) {
    return x * 3;
}

function square(x) {
    return x * x;
}","const double = (x) => x * 2;
const triple = (x) => x * 3;
const square = (x) => x * x;"
Codegen,Create a JavaScript function that calculates the factorial of a given number.5,"function factorial(n) {
    if (n === 0) {
        return 1;
    }
    return n * factorial(n - 1);
}

const num = 5;
const result = factorial(num);
console.log(result);"
Codegen,"Implement a shell script that accepts a list of arguments, sorts them in ascending order, and prints each element on a separate line.8 5 9 -2 11 1","#!/bin/bash

# Store the arguments in an array
args=($@)

# Sort the array
for ((i=0; i<${#args[@]}; i++)); do
    for ((j=i+1; j<${#args[@]}; j++)); do
        if [ ${args[$i]} -gt ${args[$j]} ]; then
            temp=${args[$i]}
            args[$i]=${args[$j]}
            args[$j]=$temp
        fi
    done
done

# Print the sorted array
for num in ""${args[@]}""
do
    echo $num
done"
Codegen,How can you verify if an object is of primitive data type 'number' in JavaScript?42,"function isNumber(value) {
    return typeof value === 'number';}

const value = 42;
const result = isNumber(value);
console.log(`Value '${value}' is of type number: ${result}`);"
Codegen,"How can I create a linked list in JavaScript, where each node contains an integer value and a reference to the next node?values = [3, 5, 1, 7]","class Node {
    constructor(value, next = null) {
        this.value = value;
        this.next = next;
    }
}

function createLinkedList(values) {
    let head = null;
    let tail = null;

    for (let value of values) {
        let node = new Node(value);

        if (!head) {
            head = node;
        } else {
            tail.next = node;
        }

        tail = node;
    }

    return head;
}

const values = [3, 5, 1, 7];
const linkedList = createLinkedList(values);"
Codegen,Create a C++ function to check if a given number is a prime number.19,"#include <iostream>

bool isPrime(int number) {
    if (number <= 1) {
        return false;
    }
    for (int i = 2; i < number; i++) {
        if (number % i == 0) {
            return false;
        }
    }
    return true;
}

int main() {
    int number = 19;
    if (isPrime(number)) {
        std::cout << number << "" is prime."" << std::endl;
    } else {
        std::cout << number << "" is not prime."" << std::endl;
    }
    return 0;
}"
Codegen,Create a Java method that reverses a given string and demonstrates its usage within the main function.hello world!,"public class StringReverse {

    public static String reverseString(String input) {
        StringBuilder reversed = new StringBuilder();
        for (int i = input.length() - 1; i >= 0; i--) {
            reversed.append(input.charAt(i));
        }
        return reversed.toString();
    }

    public static void main(String[] args) {
        String input = ""hello world!"";
        String result = reverseString(input);
        System.out.println(result);
    }
}"
Codegen,"Explain the purpose of each line of this Python code that calculates the greatest common divisor of two numbers.def gcd(a, b):
    if b == 0:
        return a
    return gcd(b, a % b)","1. The function 'gcd' takes two arguments, a and b.
2. The base case of the recursion: if b equals 0, return a as the greatest common divisor.
3. The recursive call: return the greatest common divisor of b and the remainder of a divided by b using the Euclidean algorithm."
Codegen,Create a Python function to calculate the factorial of a given number using recursion.5,"def factorial(n):
    if n == 1:
        return 1
    else:
        return n * factorial(n - 1)

num = 5
result = factorial(num)
print(f'The factorial of {num} is {result}')"
Codegen,"Implement a sliding window maximum function in C++ that takes a vector of integers and a window size as input, and returns a vector of maximum values for each window.std::vector<int> nums = {1, 3, -1, -3, 5, 3, 6, 7}; int window_size = 3;","#include <vector>
#include <deque>
#include <iostream>

std::vector<int> sliding_window_maximum(const std::vector<int>& nums, int window_size) {
    std::deque<int> dq;
    std::vector<int> result;

    for (size_t i = 0; i < nums.size(); ++i) {
        if (!dq.empty() && dq.front() == i - window_size) {
            dq.pop_front();
        }

        while (!dq.empty() && nums[dq.back()] < nums[i]) {
            dq.pop_back();
        }

        dq.push_back(i);

        if (i >= window_size - 1) {
            result.push_back(nums[dq.front()]);
        }
    }
    return result;}

int main() {
    std::vector<int> nums = {1, 3, -1, -3, 5, 3, 6, 7};
    int window_size = 3;

    std::vector<int> result = sliding_window_maximum(nums, window_size);

    for (const auto& num : result) {
        std::cout << num << ' ';
    }}"
Codegen,How would you write a Shell script to list all directories in the current path?,"#!/bin/bash
for directory in */; do
    echo $directory
done"
Codegen,Implement a Python script that computes the factorial of a given integer.6,"def factorial(n):
    if n == 0 or n == 1:
        return 1
    else:
        return n * factorial(n - 1)

result = factorial(6)
print(result)"
Codegen,"Rewrite the following C# code block using a switch statement instead of if-else blocks.string input = ""A"";

if (input == ""A"")
{
    Console.WriteLine(""Apple"");
}
else if (input == ""B"")
{
    Console.WriteLine(""Banana"");
}
else if (input == ""C"")
{
    Console.WriteLine(""Cherry"");
}
else
{
    Console.WriteLine(""Unknown"");
}","string input = ""A"";

switch (input)
{
    case ""A"":
        Console.WriteLine(""Apple"");
        break;
    case ""B"":
        Console.WriteLine(""Banana"");
        break;
    case ""C"":
        Console.WriteLine(""Cherry"");
        break;
    default:
        Console.WriteLine(""Unknown"");
        break;
}"
Codegen,"How would you write a Shell script that changes the file extension from '.txt' to '.bak' for all files in the current directory?file1.txt, file2.txt, file3.txt","#!/bin/sh

for file in *.txt
do
    mv ""$file"" ""${file%.txt}.bak""
done"
Codegen,"Debug the given Python code and provide a corrected version.def remove_duplicates(lst):
  result = []
  for item in lst:
    if item not in results:
      result.append(item)
  return results

print(remove_duplicates([1, 2, 2, 3, 4, 4]))","def remove_duplicates(lst):
  result = []
  for item in lst:
    if item not in result:
      result.append(item)
  return result

print(remove_duplicates([1, 2, 2, 3, 4, 4]))"
Codegen,How would you implement a simple counter using the useState React Hook in JavaScript?,"import React, { useState } from 'react';

function Counter() {
  const [count, setCount] = useState(0);

  return (
    <div>
      <h1>{count}</h1>
      <button onClick={() => setCount(count + 1)}>Increase</button>
      <button onClick={() => setCount(count - 1)}>Decrease</button>
    </div>
  );
}"
Codegen,Write a C# function that will calculate the factorial of a given number.6,"using System;

class Program {
    static int Factorial(int number) {
        if (number == 1)
            return 1;
        else
            return number * Factorial(number - 1);
    }

    static void Main(string[] args) {
        int input = 6;
        int result = Factorial(input);
        Console.WriteLine(result);
    }}"
Codegen,How would you implement bubble sort in a Python function to sort a given list of integers in ascending order?,"def bubble_sort(arr):
    n = len(arr)
    for i in range(n-1):
        for j in range(n-1-i):
            if arr[j] > arr[j+1]:
                arr[j], arr[j+1] = arr[j+1], arr[j]
    return arr"
Codegen,"Create a Python API to query a list of users and filter them based on certain criteria.[{""id"":1,""name"":""Alice"",""age"":30,""city"":""New York""},{""id"":2,""name"":""Bob"",""age"":25,""city"":""Los Angeles""},{""id"":3,""name"":""Charlie"",""age"":22,""city"":""New York""}]
criteria:{""min_age"":25,""city"":""New York""}","import json

USER_DATA = '[{""id"":1,""name"":""Alice"",""age"":30,""city"":""New York""},{""id"":2,""name"":""Bob"",""age"":25,""city"":""Los Angeles""},{""id"":3,""name"":""Charlie"",""age"":22,""city"":""New York""}]

def filter_users(users, criteria):
    filtered_users = []
    for user in users:
        if user['age'] >= criteria['min_age'] and user['city'] == criteria['city']:
            filtered_users.append(user)
    return filtered_users


def main():
    users = json.loads(USER_DATA)
    criteria = {""min_age"": 25, ""city"": ""New York""}
    filtered_users = filter_users(users, criteria)
    print(filtered_users)

if __name__ == '__main__':
    main()"
